Section,Township,Township Direction,Range,Range Direction,Baseline,Easting,Northing,API
19,3,2,2,1,2,601895.5857,4450648.54,4304756444
19,3,2,2,1,2,601895.5857,4450648.54,4304756444
19,3,2,2,1,2,601905.0399,4451053.97,4304756444
19,3,2,2,1,2,601914.4685,4451458.302,4304756444
19,3,2,2,1,2,601923.9099,4451863.183,4304756444
19,3,2,2,1,2,601933.3512,4452268.063,4304756444
19,3,2,2,1,2,601933.3512,4452268.063,4304756444
19,3,2,2,1,2,601531.7326,4452282.521,4304756444
19,3,2,2,1,2,601130.1139,4452296.979,4304756444
19,3,2,2,1,2,600728.5001,4452311.487,4304756444
19,3,2,2,1,2,600319.649,4452326.256,4304756444
19,3,2,2,1,2,600319.649,4452326.256,4304756444
19,3,2,2,1,2,600312.7473,4451928.427,4304756444
19,3,2,2,1,2,600305.8456,4451530.598,4304756444
19,3,2,2,1,2,600298.944,4451132.769,4304756444
19,3,2,2,1,2,600278.9054,4450709.901,4304756444
1,7,2,19,1,1,607107.7074,4454301.98,4304756225
1,7,2,19,1,1,607511.846,4454307.978,4304756225
1,7,2,19,1,1,607916.1877,4454314.251,4304756225
1,7,2,19,1,1,608320.1108,4454320.183,4304756225
1,7,2,19,1,1,608721.0619,4454326.503,4304756225
1,7,2,19,1,1,608721.0619,4454326.503,4304756225
1,7,2,19,1,1,608719.8483,4454735.543,4304756225
1,7,2,19,1,1,608718.6346,4455144.583,4304756225
1,7,2,19,1,1,608713.8339,4455567.377,4304756225
1,7,2,19,1,1,608709.0331,4455990.172,4304756225
1,7,2,19,1,1,608709.0331,4455990.172,4304756225
1,7,2,19,1,1,608299.3576,4455990.118,4304756225
1,7,2,19,1,1,607889.7368,4455990.172,4304756225
1,7,2,19,1,1,607480.1024,4455990.094,4304756225
1,7,2,19,1,1,607070.468,4455990.017,4304756225
1,7,2,19,1,1,607070.468,4455990.017,4304756225
1,7,2,19,1,1,607079.8674,4455563.045,4304756225
1,7,2,19,1,1,607089.2668,4455136.073,4304756225
1,7,2,19,1,1,607098.4901,4454719.028,4304756225
1,7,2,19,1,1,607107.7135,4454301.982,4304756225
19,3,2,1,2,2,581003.1566,4450453.325,4301353612
19,3,2,1,2,2,581003.1566,4450453.325,4301353612
19,3,2,1,2,2,581623.5839,4450460.268,4301353612
19,3,2,1,2,2,582597.3788,4450471.816,4301353612
19,3,2,1,2,2,582597.3788,4450471.816,4301353612
19,3,2,1,2,2,582597.3788,4450471.816,4301353612
19,3,2,1,2,2,582597.3788,4450471.816,4301353612
19,3,2,1,2,2,582593.9117,4451275.338,4301353612
19,3,2,1,2,2,582589.9329,4452079.942,4301353612
19,3,2,1,2,2,582589.9329,4452079.942,4301353612
19,3,2,1,2,2,582589.9329,4452079.942,4301353612
19,3,2,1,2,2,582589.9329,4452079.942,4301353612
19,3,2,1,2,2,581381.075,4452069.398,4301353612
19,3,2,1,2,2,580983.762,4452065.933,4301353612
19,3,2,1,2,2,580983.762,4452065.933,4301353612
19,3,2,1,2,2,580983.762,4452065.933,4301353612
19,3,2,1,2,2,580983.762,4452065.933,4301353612
19,3,2,1,2,2,581003.1597,4450453.329,4301353612
19,3,2,1,2,2,581003.1597,4450453.329,4301353612
19,3,2,1,2,2,581003.1597,4450453.329,4301353612
16,2,2,1,2,2,584048.9805,4461768.599,4301353973
16,2,2,1,2,2,584048.9805,4461768.599,4301353973
16,2,2,1,2,2,584853.7273,4461771.268,4301353973
16,2,2,1,2,2,584853.7273,4461771.268,4301353973
16,2,2,1,2,2,585658.6112,4461773.972,4301353973
16,2,2,1,2,2,585658.6112,4461773.972,4301353973
16,2,2,1,2,2,585654.9748,4462578.758,4301353973
16,2,2,1,2,2,585654.9748,4462578.758,4301353973
16,2,2,1,2,2,585651.1985,4463383.418,4301353973
16,2,2,1,2,2,585651.1985,4463383.418,4301353973
16,2,2,1,2,2,585651.1985,4463383.418,4301353973
16,2,2,1,2,2,585249.0273,4463383.837,4301353973
16,2,2,1,2,2,584846.7492,4463383.784,4301353973
16,2,2,1,2,2,584444.4711,4463383.732,4301353973
16,2,2,1,2,2,584039.8139,4463380.426,4301353973
16,2,2,1,2,2,584039.8139,4463380.426,4301353973
16,2,2,1,2,2,584039.8139,4463380.426,4301353973
16,2,2,1,2,2,584043.5573,4462573.605,4301353973
16,2,2,1,2,2,584046.2638,4462170.827,4301353973
16,2,2,1,2,2,584048.9579,4461768.149,4301353973
2,3,2,2,2,2,577672.5047,4455250.792,4301353506
2,3,2,2,2,2,577672.5047,4455250.792,4301353506
2,3,2,2,2,2,578483.727,4455240.861,4301353506
2,3,2,2,2,2,578886.9735,4455236.351,4301353506
2,3,2,2,2,2,579291.128,4455231.54,4301353506
2,3,2,2,2,2,579291.128,4455231.54,4301353506
2,3,2,2,2,2,579291.128,4455231.54,4301353506
2,3,2,2,2,2,579300.5181,4456031.524,4301353506
2,3,2,2,2,2,579305.2404,4456433.832,4301353506
2,3,2,2,2,2,579310.0583,4456843.111,4301353506
2,3,2,2,2,2,579310.0583,4456843.111,4301353506
2,3,2,2,2,2,578907.86,4456848.107,4301353506
2,3,2,2,2,2,578505.4543,4456853.094,4301353506
2,3,2,2,2,2,578102.4461,4456860.009,4301353506
2,3,2,2,2,2,577699.4865,4456866.912,4301353506
2,3,2,2,2,2,577699.4865,4456866.912,4301353506
2,3,2,2,2,2,577692.595,4456453.371,4301353506
2,3,2,2,2,2,577685.9341,4456053.084,4301353506
2,3,2,2,2,2,577672.4981,4455250.792,4301353506
2,3,2,2,2,2,577672.4981,4455250.792,4301353506
31,3,2,1,1,2,590657.3663,4447320.743,4304756389
31,3,2,1,1,2,591060.0618,4447321.098,4304756389
31,3,2,1,1,2,591462.7574,4447321.453,4304756389
31,3,2,1,1,2,591865.4049,4447323.238,4304756389
31,3,2,1,1,2,592268.0524,4447325.022,4304756389
31,3,2,1,1,2,592268.0524,4447325.022,4304756389
31,3,2,1,1,2,592269.0644,4447731.938,4304756389
31,3,2,1,1,2,592270.1019,4448138.783,4304756389
31,3,2,1,1,2,592269.2082,4448540.398,4304756389
31,3,2,1,1,2,592268.3145,4448942.012,4304756389
31,3,2,1,1,2,592268.3145,4448942.012,4304756389
31,3,2,1,1,2,591866.3422,4448942.908,4304756389
31,3,2,1,1,2,591464.3699,4448943.805,4304756389
31,3,2,1,1,2,591062.1296,4448947.765,4304756389
31,3,2,1,1,2,590659.8914,4448950.511,4304756389
31,3,2,1,1,2,590659.8914,4448950.511,4304756389
31,3,2,1,1,2,590657.701,4448545.671,4304756389
31,3,2,1,1,2,590657.3529,4448142.375,4304756389
31,3,2,1,1,2,590657.3569,4447730.975,4304756389
31,3,2,1,1,2,590657.3663,4447320.743,4304756389
25,3,2,1,2,2,588992.0079,4448935.674,4304756260
25,3,2,1,2,2,589396.844,4448925.521,4304756260
25,3,2,1,2,2,589801.68,4448915.368,4304756260
25,3,2,1,2,2,590202.4642,4448904.188,4304756260
25,3,2,1,2,2,590603.2483,4448893.009,4304756260
25,3,2,1,2,2,590603.2483,4448893.009,4304756260
25,3,2,1,2,2,590610.2868,4449311.958,4304756260
25,3,2,1,2,2,590616.9118,4449715.734,4304756260
25,3,2,1,2,2,590623.9584,4450118.877,4304756260
25,3,2,1,2,2,590632.8923,4450523.632,4304756260
25,3,2,1,2,2,590632.8923,4450523.632,4304756260
25,3,2,1,2,2,590231.4239,4450532.292,4304756260
25,3,2,1,2,2,589829.9555,4450540.953,4304756260
25,3,2,1,2,2,589428.4871,4450549.614,4304756260
25,3,2,1,2,2,589027.0187,4450558.275,4304756260
25,3,2,1,2,2,589027.0187,4450558.275,4304756260
25,3,2,1,2,2,589018.6063,4450154.71,4304756260
25,3,2,1,2,2,589010.1881,4449750.861,4304756260
25,3,2,1,2,2,589001.089,4449342.835,4304756260
25,3,2,1,2,2,588992.013,4448935.669,4304756260
29,2,2,3,2,2,563188.3357,4458288.045,4301354085
29,2,2,3,2,2,563188.3357,4458288.045,4301354085
29,2,2,3,2,2,564795.3295,4458264.818,4301354085
29,2,2,3,2,2,564795.3295,4458264.818,4301354085
29,2,2,3,2,2,564795.3295,4458264.818,4301354085
29,2,2,3,2,2,564795.3295,4458264.818,4301354085
29,2,2,3,2,2,564795.3295,4458264.818,4301354085
29,2,2,3,2,2,564795.3295,4458264.818,4301354085
29,2,2,3,2,2,564823.7295,4459880.631,4301354085
29,2,2,3,2,2,564823.7295,4459880.631,4301354085
29,2,2,3,2,2,564823.7295,4459880.631,4301354085
29,2,2,3,2,2,564823.7295,4459880.631,4301354085
29,2,2,3,2,2,564823.7295,4459880.631,4301354085
29,2,2,3,2,2,563226.733,4459902.698,4301354085
29,2,2,3,2,2,563226.733,4459902.698,4301354085
29,2,2,3,2,2,563226.733,4459902.698,4301354085
29,2,2,3,2,2,563226.733,4459902.698,4301354085
29,2,2,3,2,2,563188.3368,4458288.038,4301354085
29,2,2,3,2,2,563188.3368,4458288.038,4301354085
29,2,2,3,2,2,563188.3368,4458288.038,4301354085
16,3,2,1,1,2,593766.7186,4452239.671,4304756724
16,3,2,1,1,2,593766.7186,4452239.671,4304756724
16,3,2,1,1,2,594572.3886,4452225.21,4304756724
16,3,2,1,1,2,595387.1249,4452210.585,4304756724
16,3,2,1,1,2,595387.1249,4452210.585,4304756724
16,3,2,1,1,2,595387.1249,4452210.585,4304756724
16,3,2,1,1,2,595387.1249,4452210.585,4304756724
16,3,2,1,1,2,595408.635,4453017.522,4304756724
16,3,2,1,1,2,595429.8383,4453821.732,4304756724
16,3,2,1,1,2,595429.8383,4453821.732,4304756724
16,3,2,1,1,2,595429.8383,4453821.732,4304756724
16,3,2,1,1,2,595429.8383,4453821.732,4304756724
16,3,2,1,1,2,594599.4634,4453835.65,4304756724
16,3,2,1,1,2,593795.1977,4453849.174,4304756724
16,3,2,1,1,2,593795.1977,4453849.174,4304756724
16,3,2,1,1,2,593795.1977,4453849.174,4304756724
16,3,2,1,1,2,593795.1977,4453849.174,4304756724
16,3,2,1,1,2,593780.9965,4453045.194,4304756724
16,3,2,1,1,2,593766.7173,4452239.67,4304756724
16,3,2,1,1,2,593766.7173,4452239.67,4304756724
15,3,2,1,1,2,595440.5615,4452213.114,4304756489
15,3,2,1,1,2,595839.6639,4452210.465,4304756489
15,3,2,1,1,2,596243.9246,4452208.517,4304756489
15,3,2,1,1,2,596652.5486,4452208.643,4304756489
15,3,2,1,1,2,597061.1726,4452208.77,4304756489
15,3,2,1,1,2,597061.1726,4452208.77,4304756489
15,3,2,1,1,2,597058.4312,4452610.658,4304756489
15,3,2,1,1,2,597057.545,4453015.047,4304756489
15,3,2,1,1,2,597054.567,4453419.433,4304756489
15,3,2,1,1,2,597055.7783,4453823.742,4304756489
15,3,2,1,1,2,597055.7783,4453823.742,4304756489
15,3,2,1,1,2,596651.1519,4453821.786,4304756489
15,3,2,1,1,2,596246.7847,4453825.152,4304756489
15,3,2,1,1,2,595845.8656,4453828.22,4304756489
15,3,2,1,1,2,595442.6178,4453826.755,4304756489
15,3,2,1,1,2,595442.6178,4453826.755,4304756489
15,3,2,1,1,2,595440.064,4453424.336,4304756489
15,3,2,1,1,2,595437.5101,4453021.917,4304756489
15,3,2,1,1,2,595439.0354,4452617.514,4304756489
15,3,2,1,1,2,595440.5608,4452213.111,4304756489
19,2,2,2,2,2,571246.5424,4459978.432,4304756664
19,2,2,2,2,2,571246.5424,4459978.432,4304756664
19,2,2,2,2,2,572826.9775,4459962.149,4304756664
19,2,2,2,2,2,572826.9775,4459962.149,4304756664
19,2,2,2,2,2,572826.9775,4459962.149,4304756664
19,2,2,2,2,2,572826.9775,4459962.149,4304756664
19,2,2,2,2,2,572826.9775,4459962.149,4304756664
19,2,2,2,2,2,572841.0963,4460763.884,4304756664
19,2,2,2,2,2,572857.2338,4461566.62,4304756664
19,2,2,2,2,2,572857.2338,4461566.62,4304756664
19,2,2,2,2,2,572857.2338,4461566.62,4304756664
19,2,2,2,2,2,572857.2338,4461566.62,4304756664
19,2,2,2,2,2,572050.5415,4461576.585,4304756664
19,2,2,2,2,2,571275.4176,4461589.119,4304756664
19,2,2,2,2,2,571275.4176,4461589.119,4304756664
19,2,2,2,2,2,571275.4176,4461589.119,4304756664
19,2,2,2,2,2,571275.4176,4461589.119,4304756664
19,2,2,2,2,2,571259.3726,4460783.796,4304756664
19,2,2,2,2,2,571246.549,4459978.428,4304756664
19,2,2,2,2,2,571246.549,4459978.428,4304756664
32,2,2,3,2,2,563198.9727,4456681.505,4301354147
32,2,2,3,2,2,563602.9037,4456676.139,4301354147
32,2,2,3,2,2,564004.7175,4456671.358,4301354147
32,2,2,3,2,2,564408.2193,4456666.52,4301354147
32,2,2,3,2,2,564811.0711,4456661.875,4301354147
32,2,2,3,2,2,564811.0711,4456661.875,4301354147
32,2,2,3,2,2,564825.5597,4457465.362,4301354147
32,2,2,3,2,2,564825.5597,4457465.362,4301354147
32,2,2,3,2,2,564834.9213,4458268.895,4301354147
32,2,2,3,2,2,564834.9213,4458268.895,4301354147
32,2,2,3,2,2,564834.9213,4458268.895,4301354147
32,2,2,3,2,2,564834.9213,4458268.895,4301354147
32,2,2,3,2,2,564834.9213,4458268.895,4301354147
32,2,2,3,2,2,563227.9005,4458294.358,4301354147
32,2,2,3,2,2,563227.9005,4458294.358,4301354147
32,2,2,3,2,2,563227.9005,4458294.358,4301354147
32,2,2,3,2,2,563220.6409,4457891.118,4301354147
32,2,2,3,2,2,563213.4466,4457487.916,4301354147
32,2,2,3,2,2,563206.2188,4457084.706,4301354147
32,2,2,3,2,2,563198.9776,4456681.506,4301354147
35,2,2,1,2,2,587353.3618,4457019.41,4304756639
35,2,2,1,2,2,587756.2151,4457013.091,4304756639
35,2,2,1,2,2,588159.0685,4457006.772,4304756639
35,2,2,1,2,2,588561.9213,4457000.51,4304756639
35,2,2,1,2,2,588964.774,4456994.248,4304756639
35,2,2,1,2,2,588964.774,4456994.248,4304756639
35,2,2,1,2,2,588967.0109,4457403.637,4304756639
35,2,2,1,2,2,588969.2477,4457813.026,4304756639
35,2,2,1,2,2,588975.584,4458221.159,4304756639
35,2,2,1,2,2,588983.4989,4458611.488,4304756639
35,2,2,1,2,2,588983.4989,4458611.488,4304756639
35,2,2,1,2,2,588582.0777,4458615.659,4304756639
35,2,2,1,2,2,588180.6564,4458619.829,4304756639
35,2,2,1,2,2,587779.6747,4458624.2,4304756639
35,2,2,1,2,2,587378.6929,4458628.57,4304756639
35,2,2,1,2,2,587378.6929,4458628.57,4304756639
35,2,2,1,2,2,587372.0656,4458225.723,4304756639
35,2,2,1,2,2,587365.4383,4457822.876,4304756639
35,2,2,1,2,2,587359.3732,4457420.778,4304756639
35,2,2,1,2,2,587353.3618,4457019.407,4304756639
16,3,2,2,2,2,574536.0497,4451960.307,4301353695
16,3,2,2,2,2,574939.2614,4451950.059,4301353695
16,3,2,2,2,2,575336.0224,4451950.48,4301353695
16,3,2,2,2,2,575737.4714,4451952.399,4301353695
16,3,2,2,2,2,576138.9204,4451954.318,4301353695
16,3,2,2,2,2,576138.9204,4451954.318,4301353695
16,3,2,2,2,2,576135.2811,4452361.829,4301353695
16,3,2,2,2,2,576131.6418,4452769.339,4301353695
16,3,2,2,2,2,576128.0026,4453176.85,4301353695
16,3,2,2,2,2,576124.3633,4453584.36,4301353695
16,3,2,2,2,2,576124.3633,4453584.36,4301353695
16,3,2,2,2,2,575720.932,4453581.162,4301353695
16,3,2,2,2,2,575317.5007,4453577.965,4301353695
16,3,2,2,2,2,574914.0695,4453574.767,4301353695
16,3,2,2,2,2,574510.6382,4453571.569,4301353695
16,3,2,2,2,2,574510.6382,4453571.569,4301353695
16,3,2,2,2,2,574517.1048,4453168.266,4301353695
16,3,2,2,2,2,574523.5714,4452764.964,4301353695
16,3,2,2,2,2,574529.8098,4452362.634,4301353695
16,3,2,2,2,2,574536.0482,4451960.304,4301353695
20,2,2,1,1,2,592127.0852,4460258.009,4304756031
20,2,2,1,1,2,592127.0852,4460258.009,4304756031
20,2,2,1,1,2,592922.8105,4460240.488,4304756031
20,2,2,1,1,2,593727.3684,4460221.251,4304756031
20,2,2,1,1,2,593727.3684,4460221.251,4304756031
20,2,2,1,1,2,593727.3684,4460221.251,4304756031
20,2,2,1,1,2,593727.3684,4460221.251,4304756031
20,2,2,1,1,2,593746.6593,4461015.95,4304756031
20,2,2,1,1,2,593754.8616,4461418.904,4304756031
20,2,2,1,1,2,593763.0182,4461819.614,4304756031
20,2,2,1,1,2,593763.0182,4461819.614,4304756031
20,2,2,1,1,2,593355.2486,4461831.863,4304756031
20,2,2,1,1,2,592956.293,4461843.847,4304756031
20,2,2,1,1,2,592151.1246,4461868.033,4304756031
20,2,2,1,1,2,592151.1246,4461868.033,4304756031
20,2,2,1,1,2,592151.1246,4461868.033,4304756031
20,2,2,1,1,2,592144.8912,4461465.645,4304756031
20,2,2,1,1,2,592137.7704,4461062.402,4304756031
20,2,2,1,1,2,592132.4433,4460659.495,4304756031
20,2,2,1,1,2,592127.0864,4460258.009,4304756031
26,4,2,2,1,2,607008.0766,4439664.261,4304755921
26,4,2,2,1,2,607410.6883,4439666.997,4304755921
26,4,2,2,1,2,607813.3,4439669.734,4304755921
26,4,2,2,1,2,608215.6187,4439667.717,4304755921
26,4,2,2,1,2,608634.0705,4439665.658,4304755921
26,4,2,2,1,2,608634.0705,4439665.658,4304755921
26,4,2,2,1,2,608624.9625,4440066.583,4304755921
26,4,2,2,1,2,608615.8545,4440467.508,4304755921
26,4,2,2,1,2,608606.765,4440868.476,4304755921
26,4,2,2,1,2,608597.6419,4441269.382,4304755921
26,4,2,2,1,2,608597.6419,4441269.382,4304755921
26,4,2,2,1,2,608223.7016,4441270.028,4304755921
26,4,2,2,1,2,607819.0284,4441270.73,4304755921
26,4,2,2,1,2,607414.3812,4441271.456,4304755921
26,4,2,2,1,2,607009.7339,4441272.182,4304755921
26,4,2,2,1,2,607009.7339,4441272.182,4304755921
26,4,2,2,1,2,607009.2509,4440870.407,4304755921
26,4,2,2,1,2,607008.7678,4440468.632,4304755921
26,4,2,2,1,2,607008.4207,4440066.449,4304755921
26,4,2,2,1,2,607008.0736,4439664.265,4304755921
27,2,2,3,2,2,566427.5541,4458327.346,4301354076
27,2,2,3,2,2,566829.4433,4458323.648,4301354076
27,2,2,3,2,2,567231.3325,4458319.95,4301354076
27,2,2,3,2,2,567634.2228,4458316.225,4301354076
27,2,2,3,2,2,568037.1131,4458312.5,4301354076
27,2,2,3,2,2,568037.1131,4458312.5,4301354076
27,2,2,3,2,2,568040.959,4458709.127,4301354076
27,2,2,3,2,2,568045.3173,4459111.872,4301354076
27,2,2,3,2,2,568050.2891,4459513.385,4301354076
27,2,2,3,2,2,568055.261,4459914.898,4301354076
27,2,2,3,2,2,568055.261,4459914.898,4301354076
27,2,2,3,2,2,567652.5599,4459922.407,4301354076
27,2,2,3,2,2,567249.8588,4459929.917,4301354076
27,2,2,3,2,2,566847.1577,4459937.426,4301354076
27,2,2,3,2,2,566444.4566,4459944.936,4301354076
27,2,2,3,2,2,566444.4566,4459944.936,4301354076
27,2,2,3,2,2,566440.6695,4459538.949,4301354076
27,2,2,3,2,2,566436.8825,4459132.963,4301354076
27,2,2,3,2,2,566432.2188,4458730.155,4301354076
27,2,2,3,2,2,566427.5552,4458327.348,4301354076
25,4,2,4,2,2,560020.0468,4438997.166,4301353922
25,4,2,4,2,2,560425.2916,4438992.278,4301353922
25,4,2,4,2,2,560830.5364,4438987.39,4301353922
25,4,2,4,2,2,561235.7812,4438982.501,4301353922
25,4,2,4,2,2,561641.026,4438977.613,4301353922
25,4,2,4,2,2,561641.026,4438977.613,4301353922
25,4,2,4,2,2,561648.0935,4439380.945,4301353922
25,4,2,4,2,2,561655.1611,4439784.276,4301353922
25,4,2,4,2,2,561662.2287,4440187.608,4301353922
25,4,2,4,2,2,561669.2962,4440590.94,4301353922
25,4,2,4,2,2,561669.2962,4440590.94,4301353922
25,4,2,4,2,2,561270.973,4440596.232,4301353922
25,4,2,4,2,2,560872.6498,4440601.523,4301353922
25,4,2,4,2,2,560474.3266,4440606.815,4301353922
25,4,2,4,2,2,560076.0034,4440612.106,4301353922
25,4,2,4,2,2,560076.0034,4440612.106,4301353922
25,4,2,4,2,2,560062.0144,4440208.373,4301353922
25,4,2,4,2,2,560048.0255,4439804.639,4301353922
25,4,2,4,2,2,560034.0366,4439400.906,4301353922
25,4,2,4,2,2,560020.0476,4438997.172,4301353922
14,2,2,2,2,2,577608.1332,4461627.83,4301353987
14,2,2,2,2,2,577608.1332,4461627.83,4301353987
14,2,2,2,2,2,578413.9481,4461676.006,4301353987
14,2,2,2,2,2,579219.2237,4461658.849,4301353987
14,2,2,2,2,2,579219.2237,4461658.849,4301353987
14,2,2,2,2,2,579219.2237,4461658.849,4301353987
14,2,2,2,2,2,579219.2237,4461658.849,4301353987
14,2,2,2,2,2,579236.3727,4462474.322,4301353987
14,2,2,2,2,2,579246.7804,4463226.991,4301353987
14,2,2,2,2,2,579246.7804,4463226.991,4301353987
14,2,2,2,2,2,579246.7804,4463226.991,4301353987
14,2,2,2,2,2,579246.7804,4463226.991,4301353987
14,2,2,2,2,2,578441.4641,4463236.291,4301353987
14,2,2,2,2,2,577634.8431,4463245.043,4301353987
14,2,2,2,2,2,577634.8431,4463245.043,4301353987
14,2,2,2,2,2,577634.8431,4463245.043,4301353987
14,2,2,2,2,2,577634.8431,4463245.043,4301353987
14,2,2,2,2,2,577629.5663,4462432.183,4301353987
14,2,2,2,2,2,577608.1017,4461627.834,4301353987
14,2,2,2,2,2,577608.1017,4461627.834,4301353987
23,4,2,2,1,2,606968.1875,4441279.228,4304756708
23,4,2,2,1,2,606968.1875,4441279.228,4304756708
23,4,2,2,1,2,607777.4825,4441278.059,4304756708
23,4,2,2,1,2,608182.1559,4441277.498,4304756708
23,4,2,2,1,2,608556.0964,4441276.983,4304756708
23,4,2,2,1,2,608556.0964,4441276.983,4304756708
23,4,2,2,1,2,608553.4539,4441509.601,4304756708
23,4,2,2,1,2,608561.9651,4441907.987,4304756708
23,4,2,2,1,2,608562.266,4442321.753,4304756708
23,4,2,2,1,2,608562.5509,4442735.537,4304756708
23,4,2,2,1,2,608562.5509,4442735.537,4304756708
23,4,2,2,1,2,608140.0303,4442725.543,4304756708
23,4,2,2,1,2,607738.3258,4442720.553,4304756708
23,4,2,2,1,2,607336.6274,4442715.552,4304756708
23,4,2,2,1,2,606969.3709,4442711.314,4304756708
23,4,2,2,1,2,606969.3709,4442711.314,4304756708
23,4,2,2,1,2,606969.0119,4442302.214,4304756708
23,4,2,2,1,2,606968.8194,4442082.823,4304756708
23,4,2,2,1,2,606968.1688,4441279.227,4304756708
23,4,2,2,1,2,606968.1688,4441279.227,4304756708
7,1,2,1,2,2,580690.5444,4472978.855,4301353930
7,1,2,1,2,2,581092.0151,4472975.666,4301353930
7,1,2,1,2,2,581493.4858,4472972.477,4301353930
7,1,2,1,2,2,581894.9564,4472969.288,4301353930
7,1,2,1,2,2,582296.4271,4472966.098,4301353930
7,1,2,1,2,2,582296.4271,4472966.098,4301353930
7,1,2,1,2,2,582300.7993,4473368.612,4301353930
7,1,2,1,2,2,582305.1716,4473771.125,4301353930
7,1,2,1,2,2,582309.752,4474173.234,4301353930
7,1,2,1,2,2,582314.3324,4474575.343,4301353930
7,1,2,1,2,2,582314.3324,4474575.343,4301353930
7,1,2,1,2,2,581913.9964,4474580.907,4301353930
7,1,2,1,2,2,581513.6605,4474586.47,4301353930
7,1,2,1,2,2,581111.5307,4474592.151,4301353930
7,1,2,1,2,2,580709.401,4474597.831,4301353930
7,1,2,1,2,2,580709.401,4474597.831,4301353930
7,1,2,1,2,2,580706.2545,4474192.825,4301353930
7,1,2,1,2,2,580703.1079,4473787.819,4301353930
7,1,2,1,2,2,580696.8275,4473383.336,4301353930
7,1,2,1,2,2,580690.547,4472978.852,4301353930
1,3,2,2,2,2,579316.7261,4455273.678,4301353824
1,3,2,2,2,2,579718.3937,4455274.505,4301353824
