Section,Township,Township Direction,Range,Range Direction,Baseline,Easting,Northing,API
25,3,2,5,2,2,551176.6959,4448349.706,4301353969
25,3,2,5,2,2,551578.2729,4448349.86,4301353969
25,3,2,5,2,2,551984.0103,4448355.962,4301353969
25,3,2,5,2,2,551984.0103,4448355.962,4301353969
25,3,2,5,2,2,551984.0103,4448355.962,4301353969
25,3,2,5,2,2,551985.518,4449159.542,4301353969
25,3,2,5,2,2,551986.7858,4449966.651,4301353969
25,3,2,5,2,2,551986.7858,4449966.651,4301353969
25,3,2,5,2,2,551986.7858,4449966.651,4301353969
25,3,2,5,2,2,551986.7858,4449966.651,4301353969
25,3,2,5,2,2,551180.8759,4449962.912,4301353969
25,3,2,5,2,2,550374.9262,4449959.2,4301353969
25,3,2,5,2,2,550374.9262,4449959.2,4301353969
25,3,2,5,2,2,550374.9262,4449959.2,4301353969
25,3,2,5,2,2,550374.9262,4449959.2,4301353969
25,3,2,5,2,2,550374.013,4449154.269,4301353969
25,3,2,5,2,2,550373.0998,4448349.339,4301353969
25,3,2,5,2,2,550373.0998,4448349.339,4301353969
25,3,2,5,2,2,550373.5724,4448349.34,4301353969
25,3,2,5,2,2,550775.1189,4448349.552,4301353969
25,3,2,5,2,2,551176.6959,4448349.706,4301353969
25,3,2,5,2,2,551578.2729,4448349.86,4301353969
25,3,2,5,2,2,551984.0103,4448355.962,4301353969
25,3,2,5,2,2,551984.0103,4448355.962,4301353969
25,3,2,5,2,2,551984.0103,4448355.962,4301353969
25,3,2,5,2,2,551985.518,4449159.542,4301353969
25,3,2,5,2,2,551986.7858,4449966.651,4301353969
25,3,2,5,2,2,551986.7858,4449966.651,4301353969
25,3,2,5,2,2,551986.7858,4449966.651,4301353969
25,3,2,5,2,2,551986.7858,4449966.651,4301353969
25,3,2,5,2,2,551180.8759,4449962.912,4301353969
25,3,2,5,2,2,550374.9262,4449959.2,4301353969
25,3,2,5,2,2,550374.9262,4449959.2,4301353969
25,3,2,5,2,2,550374.9262,4449959.2,4301353969
25,3,2,5,2,2,550374.9262,4449959.2,4301353969
25,3,2,5,2,2,550374.013,4449154.269,4301353969
25,3,2,5,2,2,550373.0998,4448349.339,4301353969
25,3,2,5,2,2,550373.0998,4448349.339,4301353969
22,2,2,3,2,2,566405.0759,4459921.616,4301353789
22,2,2,3,2,2,566807.8435,4459919.94,4301353789
22,2,2,3,2,2,567210.6111,4459918.265,4301353789
22,2,2,3,2,2,567613.3787,4459916.59,4301353789
22,2,2,3,2,2,568016.1463,4459914.914,4301353789
22,2,2,3,2,2,568016.1463,4459914.914,4301353789
22,2,2,3,2,2,568016.432,4460313.09,4301353789
22,2,2,3,2,2,568016.7177,4460711.265,4301353789
22,2,2,3,2,2,568028.9562,4461113.752,4301353789
22,2,2,3,2,2,568041.1947,4461516.238,4301353789
22,2,2,3,2,2,568041.1947,4461516.238,4301353789
22,2,2,3,2,2,567637.1925,4461518.066,4301353789
22,2,2,3,2,2,567233.1904,4461519.893,4301353789
22,2,2,3,2,2,566829.1882,4461521.721,4301353789
22,2,2,3,2,2,566425.186,4461523.548,4301353789
22,2,2,3,2,2,566425.186,4461523.548,4301353789
22,2,2,3,2,2,566416.1236,4461123.174,4301353789
22,2,2,3,2,2,566407.0611,4460722.8,4301353789
22,2,2,3,2,2,566406.0687,4460322.207,4301353789
22,2,2,3,2,2,566405.0763,4459921.614,4301353789
21,9,2,21,1,1,622350.0518,4430343.62,4304753636
21,9,2,21,1,1,622350.0518,4430343.62,4304753636
21,9,2,21,1,1,623153.3812,4430354.79,4304753636
21,9,2,21,1,1,623955.2715,4430349.53,4304753636
21,9,2,21,1,1,623955.2715,4430349.53,4304753636
21,9,2,21,1,1,623955.2715,4430349.53,4304753636
21,9,2,21,1,1,623955.2715,4430349.53,4304753636
21,9,2,21,1,1,623960.699,4431155.504,4304753636
21,9,2,21,1,1,623961.4498,4431962.098,4304753636
21,9,2,21,1,1,623961.4498,4431962.098,4304753636
21,9,2,21,1,1,623961.4498,4431962.098,4304753636
21,9,2,21,1,1,623961.4498,4431962.098,4304753636
21,9,2,21,1,1,623156.502,4431960.522,4304753636
21,9,2,21,1,1,622350.4005,4431960.702,4304753636
21,9,2,21,1,1,622350.4005,4431960.702,4304753636
21,9,2,21,1,1,622350.4005,4431960.702,4304753636
21,9,2,21,1,1,622350.4005,4431960.702,4304753636
21,9,2,21,1,1,622350.5898,4431147.361,4304753636
21,9,2,21,1,1,622350.052,4430343.622,4304753636
21,9,2,21,1,1,622350.052,4430343.622,4304753636
36,7,2,20,1,1,616958.9875,4446333.067,4304755941
36,7,2,20,1,1,616958.9875,4446333.067,4304755941
36,7,2,20,1,1,617769.0235,4446341.718,4304755941
36,7,2,20,1,1,618579.0645,4446350.465,4304755941
36,7,2,20,1,1,618579.0645,4446350.465,4304755941
36,7,2,20,1,1,618579.0645,4446350.465,4304755941
36,7,2,20,1,1,618572.61,4446730.377,4304755941
36,7,2,20,1,1,618565.156,4447152.724,4304755941
36,7,2,20,1,1,618559.2286,4447554.08,4304755941
36,7,2,20,1,1,618557.2233,4447971.865,4304755941
36,7,2,20,1,1,618557.2233,4447971.865,4304755941
36,7,2,20,1,1,618557.2233,4447971.865,4304755941
36,7,2,20,1,1,617771.1106,4447989.514,4304755941
36,7,2,20,1,1,616985.8627,4448007.257,4304755941
36,7,2,20,1,1,616985.8627,4448007.257,4304755941
36,7,2,20,1,1,616985.8627,4448007.257,4304755941
36,7,2,20,1,1,616979.2074,4447588.131,4304755941
36,7,2,20,1,1,616972.5013,4447169.002,4304755941
36,7,2,20,1,1,616965.7226,4446750.917,4304755941
36,7,2,20,1,1,616958.9883,4446333.066,4304755941
21,9,2,21,1,1,622350.0518,4430343.62,4304753636
21,9,2,21,1,1,622350.0518,4430343.62,4304753636
21,9,2,21,1,1,623153.3812,4430354.79,4304753636
21,9,2,21,1,1,623955.2715,4430349.53,4304753636
21,9,2,21,1,1,623955.2715,4430349.53,4304753636
21,9,2,21,1,1,623955.2715,4430349.53,4304753636
21,9,2,21,1,1,623955.2715,4430349.53,4304753636
21,9,2,21,1,1,623960.699,4431155.504,4304753636
21,9,2,21,1,1,623961.4498,4431962.098,4304753636
21,9,2,21,1,1,623961.4498,4431962.098,4304753636
21,9,2,21,1,1,623961.4498,4431962.098,4304753636
21,9,2,21,1,1,623961.4498,4431962.098,4304753636
21,9,2,21,1,1,623156.502,4431960.522,4304753636
21,9,2,21,1,1,622350.4005,4431960.702,4304753636
21,9,2,21,1,1,622350.4005,4431960.702,4304753636
21,9,2,21,1,1,622350.4005,4431960.702,4304753636
21,9,2,21,1,1,622350.4005,4431960.702,4304753636
21,9,2,21,1,1,622350.5898,4431147.361,4304753636
21,9,2,21,1,1,622350.052,4430343.622,4304753636
21,9,2,21,1,1,622350.052,4430343.622,4304753636
27,3,2,4,2,2,556871.6977,4448510.844,4301354136
27,3,2,4,2,2,556871.6977,4448510.844,4301354136
27,3,2,4,2,2,557682.9654,4448514.714,4301354136
27,3,2,4,2,2,557682.9654,4448514.714,4301354136
27,3,2,4,2,2,558494.224,4448518.596,4301354136
27,3,2,4,2,2,558494.224,4448518.596,4301354136
27,3,2,4,2,2,558491.1581,4449314.051,4301354136
27,3,2,4,2,2,558491.1581,4449314.051,4301354136
27,3,2,4,2,2,558487.2614,4450109.841,4301354136
27,3,2,4,2,2,558487.2614,4450109.841,4301354136
27,3,2,4,2,2,558487.2614,4450109.841,4301354136
27,3,2,4,2,2,558084.7793,4450110.288,4301354136
27,3,2,4,2,2,557680.1209,4450110.025,4301354136
27,3,2,4,2,2,556873.3972,4450113.06,4301354136
27,3,2,4,2,2,556873.3972,4450113.06,4301354136
27,3,2,4,2,2,556873.3972,4450113.06,4301354136
27,3,2,4,2,2,556873.3972,4450113.06,4301354136
27,3,2,4,2,2,556872.2156,4449313.976,4301354136
27,3,2,4,2,2,556872.2156,4449313.976,4301354136
27,3,2,4,2,2,556871.6977,4448510.843,4301354136
22,2,2,3,2,2,566405.0759,4459921.616,4301353789
22,2,2,3,2,2,566807.8435,4459919.94,4301353789
22,2,2,3,2,2,567210.6111,4459918.265,4301353789
22,2,2,3,2,2,567613.3787,4459916.59,4301353789
22,2,2,3,2,2,568016.1463,4459914.914,4301353789
22,2,2,3,2,2,568016.1463,4459914.914,4301353789
22,2,2,3,2,2,568016.432,4460313.09,4301353789
22,2,2,3,2,2,568016.7177,4460711.265,4301353789
22,2,2,3,2,2,568028.9562,4461113.752,4301353789
22,2,2,3,2,2,568041.1947,4461516.238,4301353789
22,2,2,3,2,2,568041.1947,4461516.238,4301353789
22,2,2,3,2,2,567637.1925,4461518.066,4301353789
22,2,2,3,2,2,567233.1904,4461519.893,4301353789
22,2,2,3,2,2,566829.1882,4461521.721,4301353789
22,2,2,3,2,2,566425.186,4461523.548,4301353789
22,2,2,3,2,2,566425.186,4461523.548,4301353789
22,2,2,3,2,2,566416.1236,4461123.174,4301353789
22,2,2,3,2,2,566407.0611,4460722.8,4301353789
22,2,2,3,2,2,566406.0687,4460322.207,4301353789
22,2,2,3,2,2,566405.0763,4459921.614,4301353789
19,9,2,21,1,1,619009.8657,4430285.564,4304754586
19,9,2,21,1,1,619009.8657,4430285.564,4304754586
19,9,2,21,1,1,619934.3277,4430293.004,4304754586
19,9,2,21,1,1,620738.3077,4430293.234,4304754586
19,9,2,21,1,1,620738.3077,4430293.234,4304754586
19,9,2,21,1,1,620738.3077,4430293.234,4304754586
19,9,2,21,1,1,620738.3077,4430293.234,4304754586
19,9,2,21,1,1,620737.5185,4431103.161,4304754586
19,9,2,21,1,1,620736.7567,4431913.102,4304754586
19,9,2,21,1,1,620736.7567,4431913.102,4304754586
19,9,2,21,1,1,620736.7567,4431913.102,4304754586
19,9,2,21,1,1,620736.7567,4431913.102,4304754586
19,9,2,21,1,1,619930.8594,4431913.255,4304754586
19,9,2,21,1,1,618984.6707,4431908.076,4304754586
19,9,2,21,1,1,618984.6707,4431908.076,4304754586
19,9,2,21,1,1,618984.6707,4431908.076,4304754586
19,9,2,21,1,1,618985.1617,4431877.469,4304754586
19,9,2,21,1,1,618997.6817,4431096.866,4304754586
19,9,2,21,1,1,618997.9594,4431077.05,4304754586
19,9,2,21,1,1,619009.0498,4430285.559,4304754586
22,2,2,3,2,2,566405.0759,4459921.616,4301353789
22,2,2,3,2,2,566807.8435,4459919.94,4301353789
22,2,2,3,2,2,567210.6111,4459918.265,4301353789
22,2,2,3,2,2,567613.3787,4459916.59,4301353789
22,2,2,3,2,2,568016.1463,4459914.914,4301353789
22,2,2,3,2,2,568016.1463,4459914.914,4301353789
22,2,2,3,2,2,568016.432,4460313.09,4301353789
22,2,2,3,2,2,568016.7177,4460711.265,4301353789
22,2,2,3,2,2,568028.9562,4461113.752,4301353789
22,2,2,3,2,2,568041.1947,4461516.238,4301353789
22,2,2,3,2,2,568041.1947,4461516.238,4301353789
22,2,2,3,2,2,567637.1925,4461518.066,4301353789
22,2,2,3,2,2,567233.1904,4461519.893,4301353789
22,2,2,3,2,2,566829.1882,4461521.721,4301353789
22,2,2,3,2,2,566425.186,4461523.548,4301353789
22,2,2,3,2,2,566425.186,4461523.548,4301353789
22,2,2,3,2,2,566416.1236,4461123.174,4301353789
22,2,2,3,2,2,566407.0611,4460722.8,4301353789
22,2,2,3,2,2,566406.0687,4460322.207,4301353789
22,2,2,3,2,2,566405.0763,4459921.614,4301353789
34,2,2,4,2,2,556830.6443,4456468.558,4301353936
34,2,2,4,2,2,557230.7491,4456469.695,4301353936
34,2,2,4,2,2,557630.8538,4456470.832,4301353936
34,2,2,4,2,2,558030.9962,4456472.137,4301353936
34,2,2,4,2,2,558431.1386,4456473.443,4301353936
34,2,2,4,2,2,558431.1386,4456473.443,4301353936
34,2,2,4,2,2,558431.5467,4456886.093,4301353936
34,2,2,4,2,2,558431.9548,4457298.743,4301353936
34,2,2,4,2,2,558432.351,4457699.374,4301353936
34,2,2,4,2,2,558432.7473,4458100.004,4301353936
34,2,2,4,2,2,558432.7473,4458100.004,4301353936
34,2,2,4,2,2,558031.0773,4458099.866,4301353936
34,2,2,4,2,2,557629.4073,4458099.728,4301353936
34,2,2,4,2,2,557225.4814,4458102.15,4301353936
34,2,2,4,2,2,556821.5555,4458104.572,4301353936
34,2,2,4,2,2,556821.5555,4458104.572,4301353936
34,2,2,4,2,2,556823.7841,4457703.454,4301353936
34,2,2,4,2,2,556826.0128,4457302.336,4301353936
34,2,2,4,2,2,556828.3285,4456885.539,4301353936
34,2,2,4,2,2,556830.6442,4456468.742,4301353936
16,7,2,22,1,1,631511.2429,4452385.362,4304756603
16,7,2,22,1,1,631511.2429,4452385.362,4304756603
16,7,2,22,1,1,632318.3563,4452390.343,4304756603
16,7,2,22,1,1,633124.5964,4452396.007,4304756603
16,7,2,22,1,1,633124.5964,4452396.007,4304756603
16,7,2,22,1,1,633124.5964,4452396.007,4304756603
16,7,2,22,1,1,633124.5964,4452396.007,4304756603
16,7,2,22,1,1,633124.5964,4452396.007,4304756603
16,7,2,22,1,1,633118.7606,4453201.149,4304756603
16,7,2,22,1,1,633118.7606,4453201.149,4304756603
16,7,2,22,1,1,633118.7606,4453201.149,4304756603
16,7,2,22,1,1,633118.7606,4453201.149,4304756603
16,7,2,22,1,1,632312.2913,4453195.573,4304756603
16,7,2,22,1,1,631505.8981,4453190.014,4304756603
16,7,2,22,1,1,631505.8981,4453190.014,4304756603
16,7,2,22,1,1,631505.8981,4453190.014,4304756603
16,7,2,22,1,1,631505.8981,4453190.014,4304756603
16,7,2,22,1,1,631511.3223,4452385.113,4304756603
16,7,2,22,1,1,631511.3223,4452385.113,4304756603
16,7,2,22,1,1,631511.3223,4452385.113,4304756603
34,2,2,4,2,2,556830.6443,4456468.558,4301353936
34,2,2,4,2,2,557230.7491,4456469.695,4301353936
34,2,2,4,2,2,557630.8538,4456470.832,4301353936
34,2,2,4,2,2,558030.9962,4456472.137,4301353936
34,2,2,4,2,2,558431.1386,4456473.443,4301353936
34,2,2,4,2,2,558431.1386,4456473.443,4301353936
34,2,2,4,2,2,558431.5467,4456886.093,4301353936
34,2,2,4,2,2,558431.9548,4457298.743,4301353936
34,2,2,4,2,2,558432.351,4457699.374,4301353936
34,2,2,4,2,2,558432.7473,4458100.004,4301353936
34,2,2,4,2,2,558432.7473,4458100.004,4301353936
34,2,2,4,2,2,558031.0773,4458099.866,4301353936
34,2,2,4,2,2,557629.4073,4458099.728,4301353936
34,2,2,4,2,2,557225.4814,4458102.15,4301353936
34,2,2,4,2,2,556821.5555,4458104.572,4301353936
34,2,2,4,2,2,556821.5555,4458104.572,4301353936
34,2,2,4,2,2,556823.7841,4457703.454,4301353936
34,2,2,4,2,2,556826.0128,4457302.336,4301353936
34,2,2,4,2,2,556828.3285,4456885.539,4301353936
34,2,2,4,2,2,556830.6442,4456468.742,4301353936
21,9,2,21,1,1,622350.0518,4430343.62,4304753636
21,9,2,21,1,1,622350.0518,4430343.62,4304753636
21,9,2,21,1,1,623153.3812,4430354.79,4304753636
21,9,2,21,1,1,623955.2715,4430349.53,4304753636
21,9,2,21,1,1,623955.2715,4430349.53,4304753636
21,9,2,21,1,1,623955.2715,4430349.53,4304753636
21,9,2,21,1,1,623955.2715,4430349.53,4304753636
21,9,2,21,1,1,623960.699,4431155.504,4304753636
21,9,2,21,1,1,623961.4498,4431962.098,4304753636
21,9,2,21,1,1,623961.4498,4431962.098,4304753636
21,9,2,21,1,1,623961.4498,4431962.098,4304753636
21,9,2,21,1,1,623961.4498,4431962.098,4304753636
21,9,2,21,1,1,623156.502,4431960.522,4304753636
21,9,2,21,1,1,622350.4005,4431960.702,4304753636
21,9,2,21,1,1,622350.4005,4431960.702,4304753636
21,9,2,21,1,1,622350.4005,4431960.702,4304753636
21,9,2,21,1,1,622350.4005,4431960.702,4304753636
21,9,2,21,1,1,622350.5898,4431147.361,4304753636
21,9,2,21,1,1,622350.052,4430343.622,4304753636
21,9,2,21,1,1,622350.052,4430343.622,4304753636
20,2,2,3,2,2,563202.5974,4459887.961,4301353989
20,2,2,3,2,2,563601.8846,4459888.089,4301353989
20,2,2,3,2,2,564001.1718,4459888.217,4301353989
20,2,2,3,2,2,564400.4591,4459888.345,4301353989
20,2,2,3,2,2,564799.7463,4459888.472,4301353989
20,2,2,3,2,2,564799.7463,4459888.472,4301353989
20,2,2,3,2,2,564801.8134,4460291.477,4301353989
20,2,2,3,2,2,564803.8806,4460694.483,4301353989
20,2,2,3,2,2,564805.9478,4461097.488,4301353989
20,2,2,3,2,2,564808.0149,4461500.493,4301353989
20,2,2,3,2,2,564808.0149,4461500.493,4301353989
20,2,2,3,2,2,564406.334,4461501.122,4301353989
20,2,2,3,2,2,564004.653,4461501.751,4301353989
20,2,2,3,2,2,563602.9721,4461502.38,4301353989
20,2,2,3,2,2,563201.2911,4461503.009,4301353989
20,2,2,3,2,2,563201.2911,4461503.009,4301353989
20,2,2,3,2,2,563201.618,4461099.248,4301353989
20,2,2,3,2,2,563201.9449,4460695.487,4301353989
20,2,2,3,2,2,563202.2718,4460291.726,4301353989
20,2,2,3,2,2,563202.5987,4459887.965,4301353989
34,2,2,4,2,2,556830.6443,4456468.558,4301353936
34,2,2,4,2,2,557230.7491,4456469.695,4301353936
