Section,Township,Township Direction,Range,Range Direction,Baseline,Easting,Northing,API
1,3,2,1,2,2,590583.0384,4455383.046,4304756176
1,3,2,1,2,2,590581.0106,4456192.071,4304756176
1,3,2,1,2,2,590579.9967,4456596.582,4304756176
1,3,2,1,2,2,590578.9828,4457001.093,4304756176
1,3,2,1,2,2,590578.9828,4457001.093,4304756176
1,3,2,1,2,2,590172.5685,4457001.166,4304756176
1,3,2,1,2,2,589770.1506,4457001.732,4304756176
1,3,2,1,2,2,589368.9489,4457002.296,4304756176
1,3,2,1,2,2,588967.7471,4457002.86,4304756176
1,3,2,1,2,2,588967.7471,4457002.86,4304756176
1,3,2,1,2,2,588966.1481,4456603.569,4304756176
1,3,2,1,2,2,588964.5492,4456204.278,4304756176
1,3,2,1,2,2,588971.3649,4455385.513,4304756176
1,3,2,1,2,2,588971.3649,4455385.513,4304756176
27,2,2,4,2,2,556807.4537,4458096.546,4301354122
27,2,2,4,2,2,556807.4537,4458096.546,4301354122
27,2,2,4,2,2,557609.7476,4458089.478,4301354122
27,2,2,4,2,2,558421.3943,4458098.836,4301354122
27,2,2,4,2,2,558421.3943,4458098.836,4301354122
27,2,2,4,2,2,558421.3943,4458098.836,4301354122
27,2,2,4,2,2,558421.3943,4458098.836,4301354122
27,2,2,4,2,2,558418.4005,4458894.599,4301354122
27,2,2,4,2,2,558414.2341,4459699.26,4301354122
27,2,2,4,2,2,558414.2341,4459699.26,4301354122
27,2,2,4,2,2,558414.2341,4459699.26,4301354122
27,2,2,4,2,2,558414.2341,4459699.26,4301354122
27,2,2,4,2,2,557614.949,4459702.639,4301354122
27,2,2,4,2,2,556815.615,4459706.007,4301354122
27,2,2,4,2,2,556815.615,4459706.007,4301354122
27,2,2,4,2,2,556815.615,4459706.007,4301354122
27,2,2,4,2,2,556815.615,4459706.007,4301354122
27,2,2,4,2,2,556809.0858,4458901.035,4301354122
27,2,2,4,2,2,556807.4591,4458096.386,4301354122
27,2,2,4,2,2,556807.4591,4458096.386,4301354122
23,2,2,1,2,2,587308.2542,4460205.686,4304755843
23,2,2,1,2,2,587308.2542,4460205.686,4304755843
23,2,2,1,2,2,588113.0576,4460212.292,4304755843
23,2,2,1,2,2,588917.7184,4460218.811,4304755843
23,2,2,1,2,2,588917.7184,4460218.811,4304755843
23,2,2,1,2,2,588917.7184,4460218.811,4304755843
23,2,2,1,2,2,588917.7184,4460218.811,4304755843
23,2,2,1,2,2,588913.0348,4461023.189,4304755843
23,2,2,1,2,2,588908.1039,4461826.557,4304755843
23,2,2,1,2,2,588908.1039,4461826.557,4304755843
23,2,2,1,2,2,588908.1039,4461826.557,4304755843
23,2,2,1,2,2,588908.1039,4461826.557,4304755843
23,2,2,1,2,2,588102.008,4461820.753,4304755843
23,2,2,1,2,2,587297.3569,4461814.96,4304755843
23,2,2,1,2,2,587297.3569,4461814.96,4304755843
23,2,2,1,2,2,587297.3569,4461814.96,4304755843
23,2,2,1,2,2,587297.3569,4461814.96,4304755843
23,2,2,1,2,2,587302.2373,4461010.278,4304755843
23,2,2,1,2,2,587308.2524,4460205.69,4304755843
23,2,2,1,2,2,587308.2524,4460205.69,4304755843
7,3,2,1,2,2,580951.7722,4453675.527,4301353956
7,3,2,1,2,2,580951.7722,4453675.527,4301353956
7,3,2,1,2,2,582558.0045,4453689.482,4301353956
7,3,2,1,2,2,582558.0045,4453689.482,4301353956
7,3,2,1,2,2,582558.0045,4453689.482,4301353956
7,3,2,1,2,2,582558.0045,4453689.482,4301353956
7,3,2,1,2,2,582558.0202,4454093.351,4301353956
7,3,2,1,2,2,582557.9055,4454501.183,4301353956
7,3,2,1,2,2,582554.158,4455312.277,4301353956
7,3,2,1,2,2,582554.158,4455312.277,4301353956
7,3,2,1,2,2,582554.158,4455312.277,4301353956
7,3,2,1,2,2,582554.158,4455312.277,4301353956
7,3,2,1,2,2,581745.4807,4455309.2,4301353956
7,3,2,1,2,2,580948.1509,4455289.009,4301353956
7,3,2,1,2,2,580948.1509,4455289.009,4301353956
7,3,2,1,2,2,580948.1509,4455289.009,4301353956
7,3,2,1,2,2,580948.1509,4455289.009,4301353956
7,3,2,1,2,2,580949.4617,4454481.94,4301353956
7,3,2,1,2,2,580950.9713,4454078.601,4301353956
7,3,2,1,2,2,580951.7745,4453675.525,4301353956
19,9,2,21,1,1,619009.8657,4430285.564,4304754586
19,9,2,21,1,1,619009.8657,4430285.564,4304754586
19,9,2,21,1,1,619934.3277,4430293.004,4304754586
19,9,2,21,1,1,620738.3077,4430293.234,4304754586
19,9,2,21,1,1,620738.3077,4430293.234,4304754586
19,9,2,21,1,1,620738.3077,4430293.234,4304754586
19,9,2,21,1,1,620738.3077,4430293.234,4304754586
19,9,2,21,1,1,620737.5185,4431103.161,4304754586
19,9,2,21,1,1,620736.7567,4431913.102,4304754586
19,9,2,21,1,1,620736.7567,4431913.102,4304754586
19,9,2,21,1,1,620736.7567,4431913.102,4304754586
19,9,2,21,1,1,620736.7567,4431913.102,4304754586
19,9,2,21,1,1,619930.8594,4431913.255,4304754586
19,9,2,21,1,1,618984.6707,4431908.076,4304754586
19,9,2,21,1,1,618984.6707,4431908.076,4304754586
19,9,2,21,1,1,618984.6707,4431908.076,4304754586
19,9,2,21,1,1,618985.1617,4431877.469,4304754586
19,9,2,21,1,1,618997.6817,4431096.866,4304754586
19,9,2,21,1,1,618997.9594,4431077.05,4304754586
19,9,2,21,1,1,619009.0498,4430285.559,4304754586
21,9,2,21,1,1,622350.0518,4430343.62,4304753636
21,9,2,21,1,1,622350.0518,4430343.62,4304753636
21,9,2,21,1,1,623153.3812,4430354.79,4304753636
21,9,2,21,1,1,623955.2715,4430349.53,4304753636
21,9,2,21,1,1,623955.2715,4430349.53,4304753636
21,9,2,21,1,1,623955.2715,4430349.53,4304753636
21,9,2,21,1,1,623955.2715,4430349.53,4304753636
21,9,2,21,1,1,623960.699,4431155.504,4304753636
21,9,2,21,1,1,623961.4498,4431962.098,4304753636
21,9,2,21,1,1,623961.4498,4431962.098,4304753636
21,9,2,21,1,1,623961.4498,4431962.098,4304753636
21,9,2,21,1,1,623961.4498,4431962.098,4304753636
21,9,2,21,1,1,623156.502,4431960.522,4304753636
21,9,2,21,1,1,622350.4005,4431960.702,4304753636
21,9,2,21,1,1,622350.4005,4431960.702,4304753636
21,9,2,21,1,1,622350.4005,4431960.702,4304753636
21,9,2,21,1,1,622350.4005,4431960.702,4304753636
21,9,2,21,1,1,622350.5898,4431147.361,4304753636
21,9,2,21,1,1,622350.052,4430343.622,4304753636
21,9,2,21,1,1,622350.052,4430343.622,4304753636
25,3,2,5,2,2,550373.5724,4448349.34,4301353969
25,3,2,5,2,2,550775.1189,4448349.552,4301353969
25,3,2,5,2,2,551176.6959,4448349.706,4301353969
25,3,2,5,2,2,551578.2729,4448349.86,4301353969
25,3,2,5,2,2,551984.0103,4448355.962,4301353969
25,3,2,5,2,2,551984.0103,4448355.962,4301353969
25,3,2,5,2,2,551984.0103,4448355.962,4301353969
25,3,2,5,2,2,551985.518,4449159.542,4301353969
25,3,2,5,2,2,551986.7858,4449966.651,4301353969
25,3,2,5,2,2,551986.7858,4449966.651,4301353969
25,3,2,5,2,2,551986.7858,4449966.651,4301353969
25,3,2,5,2,2,551986.7858,4449966.651,4301353969
25,3,2,5,2,2,551180.8759,4449962.912,4301353969
25,3,2,5,2,2,550374.9262,4449959.2,4301353969
25,3,2,5,2,2,550374.9262,4449959.2,4301353969
25,3,2,5,2,2,550374.9262,4449959.2,4301353969
25,3,2,5,2,2,550374.9262,4449959.2,4301353969
25,3,2,5,2,2,550374.013,4449154.269,4301353969
25,3,2,5,2,2,550373.0998,4448349.339,4301353969
25,3,2,5,2,2,550373.0998,4448349.339,4301353969
34,2,2,4,2,2,556830.6443,4456468.558,4301353936
34,2,2,4,2,2,557230.7491,4456469.695,4301353936
34,2,2,4,2,2,557630.8538,4456470.832,4301353936
34,2,2,4,2,2,558030.9962,4456472.137,4301353936
34,2,2,4,2,2,558431.1386,4456473.443,4301353936
34,2,2,4,2,2,558431.1386,4456473.443,4301353936
34,2,2,4,2,2,558431.5467,4456886.093,4301353936
34,2,2,4,2,2,558431.9548,4457298.743,4301353936
34,2,2,4,2,2,558432.351,4457699.374,4301353936
34,2,2,4,2,2,558432.7473,4458100.004,4301353936
34,2,2,4,2,2,558432.7473,4458100.004,4301353936
34,2,2,4,2,2,558031.0773,4458099.866,4301353936
34,2,2,4,2,2,557629.4073,4458099.728,4301353936
34,2,2,4,2,2,557225.4814,4458102.15,4301353936
34,2,2,4,2,2,556821.5555,4458104.572,4301353936
34,2,2,4,2,2,556821.5555,4458104.572,4301353936
34,2,2,4,2,2,556823.7841,4457703.454,4301353936
34,2,2,4,2,2,556826.0128,4457302.336,4301353936
34,2,2,4,2,2,556828.3285,4456885.539,4301353936
34,2,2,4,2,2,556830.6442,4456468.742,4301353936
12,3,2,5,2,2,550349.4078,4453167.912,4301353928
12,3,2,5,2,2,550349.4078,4453167.912,4301353928
12,3,2,5,2,2,551144.9383,4453172.914,4301353928
12,3,2,5,2,2,551949.5061,4453176.874,4301353928
12,3,2,5,2,2,551949.5061,4453176.874,4301353928
12,3,2,5,2,2,551949.5061,4453176.874,4301353928
12,3,2,5,2,2,551949.5061,4453176.874,4301353928
12,3,2,5,2,2,551950.8651,4453984.675,4301353928
12,3,2,5,2,2,551957.6353,4454786.758,4301353928
12,3,2,5,2,2,551957.6353,4454786.758,4301353928
12,3,2,5,2,2,551957.6353,4454786.758,4301353928
12,3,2,5,2,2,551957.6353,4454786.758,4301353928
12,3,2,5,2,2,551158.8596,4454785.213,4301353928
12,3,2,5,2,2,550356.9783,4454786.908,4301353928
12,3,2,5,2,2,550356.9783,4454786.908,4301353928
12,3,2,5,2,2,550356.9783,4454786.908,4301353928
12,3,2,5,2,2,550356.9783,4454786.908,4301353928
12,3,2,5,2,2,550356.1201,4453978.533,4301353928
12,3,2,5,2,2,550349.4035,4453167.911,4301353928
12,3,2,5,2,2,550349.4035,4453167.911,4301353928
16,7,2,22,1,1,631511.2429,4452385.362,4304756603
16,7,2,22,1,1,631511.2429,4452385.362,4304756603
16,7,2,22,1,1,632318.3563,4452390.343,4304756603
16,7,2,22,1,1,633124.5964,4452396.007,4304756603
16,7,2,22,1,1,633124.5964,4452396.007,4304756603
16,7,2,22,1,1,633124.5964,4452396.007,4304756603
16,7,2,22,1,1,633124.5964,4452396.007,4304756603
16,7,2,22,1,1,633124.5964,4452396.007,4304756603
16,7,2,22,1,1,633118.7606,4453201.149,4304756603
16,7,2,22,1,1,633118.7606,4453201.149,4304756603
16,7,2,22,1,1,633118.7606,4453201.149,4304756603
16,7,2,22,1,1,633118.7606,4453201.149,4304756603
16,7,2,22,1,1,632312.2913,4453195.573,4304756603
16,7,2,22,1,1,631505.8981,4453190.014,4304756603
16,7,2,22,1,1,631505.8981,4453190.014,4304756603
16,7,2,22,1,1,631505.8981,4453190.014,4304756603
16,7,2,22,1,1,631505.8981,4453190.014,4304756603
16,7,2,22,1,1,631511.3223,4452385.113,4304756603
16,7,2,22,1,1,631511.3223,4452385.113,4304756603
16,7,2,22,1,1,631511.3223,4452385.113,4304756603
30,2,2,1,1,2,590533.7353,4458650.888,4304756074
30,2,2,1,1,2,590533.7353,4458650.888,4304756074
30,2,2,1,1,2,591344.8631,4458645.461,4304756074
30,2,2,1,1,2,592146.5017,4458640.412,4304756074
30,2,2,1,1,2,592146.5017,4458640.412,4304756074
30,2,2,1,1,2,592146.5017,4458640.412,4304756074
30,2,2,1,1,2,592146.5017,4458640.412,4304756074
30,2,2,1,1,2,592140.2155,4459443.746,4304756074
30,2,2,1,1,2,592149.8583,4460248.625,4304756074
30,2,2,1,1,2,592149.8583,4460248.625,4304756074
30,2,2,1,1,2,592149.8583,4460248.625,4304756074
30,2,2,1,1,2,591745.0038,4460249.968,4304756074
30,2,2,1,1,2,591340.1524,4460251.31,4304756074
30,2,2,1,1,2,590526.9854,4460262.649,4304756074
30,2,2,1,1,2,590526.9854,4460262.649,4304756074
30,2,2,1,1,2,590526.9854,4460262.649,4304756074
30,2,2,1,1,2,590526.9854,4460262.649,4304756074
30,2,2,1,1,2,590527.1768,4459457.13,4304756074
30,2,2,1,1,2,590533.7346,4458651.037,4304756074
30,2,2,1,1,2,590533.7346,4458651.037,4304756074
14,3,2,4,2,2,558460.8193,4451713.887,4301354057
14,3,2,4,2,2,558861.3047,4451714.518,4301354057
14,3,2,4,2,2,559262.9219,4451715.957,4301354057
14,3,2,4,2,2,559666.083,4451717.349,4301354057
14,3,2,4,2,2,560069.2441,4451718.741,4301354057
14,3,2,4,2,2,560069.2441,4451718.741,4301354057
14,3,2,4,2,2,560065.4947,4452122.37,4301354057
14,3,2,4,2,2,560061.7453,4452525.999,4301354057
14,3,2,4,2,2,560061.2376,4452928.71,4301354057
14,3,2,4,2,2,560060.73,4453331.42,4301354057
14,3,2,4,2,2,560060.73,4453331.42,4301354057
14,3,2,4,2,2,559658.4461,4453329.441,4301354057
14,3,2,4,2,2,559256.1622,4453327.461,4301354057
14,3,2,4,2,2,558858.397,4453324.96,4301354057
14,3,2,4,2,2,558460.6317,4453322.459,4301354057
14,3,2,4,2,2,558460.6317,4453322.459,4301354057
14,3,2,4,2,2,558461.3898,4452920.442,4301354057
14,3,2,4,2,2,558462.148,4452518.425,4301354057
14,3,2,4,2,2,558461.4849,4452116.158,4301354057
14,3,2,4,2,2,558460.8219,4451713.891,4301354057
19,3,2,4,2,2,551973.242,4449969.808,4301353826
19,3,2,4,2,2,551973.242,4449969.808,4301353826
19,3,2,4,2,2,552779.1917,4449973.52,4301353826
19,3,2,4,2,2,553585.1199,4449977.267,4301353826
19,3,2,4,2,2,553585.1199,4449977.267,4301353826
19,3,2,4,2,2,553585.1199,4449977.267,4301353826
19,3,2,4,2,2,553585.1199,4449977.267,4301353826
19,3,2,4,2,2,553585.1199,4449977.267,4301353826
19,3,2,4,2,2,553585.8067,4451586.989,4301353826
19,3,2,4,2,2,553585.8067,4451586.989,4301353826
19,3,2,4,2,2,553585.8067,4451586.989,4301353826
19,3,2,4,2,2,553585.8067,4451586.989,4301353826
19,3,2,4,2,2,552781.3458,4451581.903,4301353826
19,3,2,4,2,2,551976.885,4451576.817,4301353826
19,3,2,4,2,2,551976.885,4451576.817,4301353826
19,3,2,4,2,2,551976.885,4451576.817,4301353826
19,3,2,4,2,2,551976.885,4451576.817,4301353826
19,3,2,4,2,2,551973.2543,4449969.8,4301353826
19,3,2,4,2,2,551973.2543,4449969.8,4301353826
19,3,2,4,2,2,551973.2543,4449969.8,4301353826
24,3,2,1,2,2,589014.4676,4450532.514,4304755753
24,3,2,1,2,2,589014.4676,4450532.514,4304755753
24,3,2,1,2,2,589818.0754,4450531.708,4304755753
24,3,2,1,2,2,590626.2942,4450530.364,4304755753
24,3,2,1,2,2,590626.2942,4450530.364,4304755753
24,3,2,1,2,2,590626.2942,4450530.364,4304755753
24,3,2,1,2,2,590626.2942,4450530.364,4304755753
24,3,2,1,2,2,590624.5456,4451331.861,4304755753
24,3,2,1,2,2,590623.9913,4452137.066,4304755753
24,3,2,1,2,2,590623.9913,4452137.066,4304755753
24,3,2,1,2,2,590623.9913,4452137.066,4304755753
24,3,2,1,2,2,590221.4948,4452136.143,4304755753
24,3,2,1,2,2,589818.9983,4452135.22,4304755753
24,3,2,1,2,2,589416.6214,4452134.005,4304755753
24,3,2,1,2,2,589014.2318,4452135.858,4304755753
24,3,2,1,2,2,589014.2318,4452135.858,4304755753
24,3,2,1,2,2,589014.2318,4452135.858,4304755753
24,3,2,1,2,2,589013.2034,4451338.432,4304755753
24,3,2,1,2,2,589014.4772,4450532.517,4304755753
24,3,2,1,2,2,589014.4772,4450532.517,4304755753
1,3,2,5,2,2,550331.4157,4454784.833,4301354034
1,3,2,5,2,2,550331.4157,4454784.833,4301354034
1,3,2,5,2,2,551539.608,4454786.654,4301354034
1,3,2,5,2,2,551942.3703,4454787.244,4301354034
1,3,2,5,2,2,551942.3703,4454787.244,4301354034
1,3,2,5,2,2,551942.3703,4454787.244,4301354034
1,3,2,5,2,2,551942.3703,4454787.244,4301354034
1,3,2,5,2,2,551943.8486,4455589.668,4301354034
1,3,2,5,2,2,551945.3046,4456390.526,4301354034
1,3,2,5,2,2,551945.3046,4456390.526,4301354034
1,3,2,5,2,2,551945.3046,4456390.526,4301354034
1,3,2,5,2,2,551945.3046,4456390.526,4301354034
1,3,2,5,2,2,551137.4445,4456390.118,4301354034
1,3,2,5,2,2,550330.6151,4456391.057,4301354034
1,3,2,5,2,2,550330.6151,4456391.057,4301354034
1,3,2,5,2,2,550330.6151,4456391.057,4301354034
1,3,2,5,2,2,550330.6151,4456391.057,4301354034
1,3,2,5,2,2,550331.5729,4455587.916,4301354034
1,3,2,5,2,2,550331.7248,4454784.838,4301354034
1,3,2,5,2,2,550331.7248,4454784.838,4301354034
19,2,2,2,2,2,571250.5346,4459950.981,4301353899
19,2,2,2,2,2,571250.5346,4459950.981,4301353899
19,2,2,2,2,2,572831.0348,4459958.697,4301353899
19,2,2,2,2,2,572831.0348,4459958.697,4301353899
19,2,2,2,2,2,572831.0348,4459958.697,4301353899
19,2,2,2,2,2,572831.0348,4459958.697,4301353899
19,2,2,2,2,2,572831.0348,4459958.697,4301353899
19,2,2,2,2,2,572832.9786,4460760.553,4301353899
19,2,2,2,2,2,572836.9256,4461563.442,4301353899
19,2,2,2,2,2,572836.9256,4461563.442,4301353899
19,2,2,2,2,2,572836.9256,4461563.442,4301353899
19,2,2,2,2,2,572836.9256,4461563.442,4301353899
19,2,2,2,2,2,572030.1751,4461561.157,4301353899
19,2,2,2,2,2,571254.9502,4461561.92,4301353899
19,2,2,2,2,2,571254.9502,4461561.92,4301353899
19,2,2,2,2,2,571254.9502,4461561.92,4301353899
19,2,2,2,2,2,571254.9502,4461561.92,4301353899
19,2,2,2,2,2,571251.1349,4460756.447,4301353899
19,2,2,2,2,2,571250.5413,4459950.976,4301353899
19,2,2,2,2,2,571250.5413,4459950.976,4301353899
31,2,2,2,2,2,571266.5558,4456725.873,4301354117
31,2,2,2,2,2,571643.1263,4456727.561,4301354117
31,2,2,2,2,2,572045.7834,4456729.359,4301354117
31,2,2,2,2,2,572448.4405,4456731.157,4301354117
31,2,2,2,2,2,572851.0976,4456732.955,4301354117
31,2,2,2,2,2,572851.0976,4456732.955,4301354117
31,2,2,2,2,2,572851.0976,4456732.955,4301354117
31,2,2,2,2,2,572850.8549,4457527.493,4301354117
31,2,2,2,2,2,572850.4333,4458340.272,4301354117
31,2,2,2,2,2,572850.4333,4458340.272,4301354117
31,2,2,2,2,2,572850.4333,4458340.272,4301354117
31,2,2,2,2,2,572850.4333,4458340.272,4301354117
31,2,2,2,2,2,572850.4333,4458340.272,4301354117
31,2,2,2,2,2,571266.8332,4458334.737,4301354117
31,2,2,2,2,2,571266.8332,4458334.737,4301354117
31,2,2,2,2,2,571266.8332,4458334.737,4301354117
31,2,2,2,2,2,571266.8332,4458334.737,4301354117
31,2,2,2,2,2,571267.3551,4457531.424,4301354117
31,2,2,2,2,2,571266.6638,4456725.875,4301354117
31,2,2,2,2,2,571266.6638,4456725.875,4301354117
26,3,2,4,2,2,558489.142,4448531.022,4301354023
26,3,2,4,2,2,558489.142,4448531.022,4301354023
26,3,2,4,2,2,559300.4098,4448534.893,4301354023
26,3,2,4,2,2,560111.6684,4448538.774,4301354023
26,3,2,4,2,2,560111.6684,4448538.774,4301354023
26,3,2,4,2,2,560111.6684,4448538.774,4301354023
26,3,2,4,2,2,560111.6684,4448538.774,4301354023
26,3,2,4,2,2,560108.6025,4449334.23,4301354023
26,3,2,4,2,2,560104.7057,4450130.019,4301354023
26,3,2,4,2,2,560104.7057,4450130.019,4301354023
26,3,2,4,2,2,560104.7057,4450130.019,4301354023
26,3,2,4,2,2,559702.2237,4450130.466,4301354023
26,3,2,4,2,2,559297.5652,4450130.203,4301354023
26,3,2,4,2,2,558490.8415,4450133.238,4301354023
26,3,2,4,2,2,558490.8415,4450133.238,4301354023
26,3,2,4,2,2,558490.8415,4450133.238,4301354023
26,3,2,4,2,2,558490.8415,4450133.238,4301354023
26,3,2,4,2,2,558489.6599,4449334.154,4301354023
26,3,2,4,2,2,558489.1421,4448531.022,4301354023
26,3,2,4,2,2,558489.1421,4448531.022,4301354023
27,7,2,22,1,1,633184.9336,4448403.413,4304756420
27,7,2,22,1,1,633586.716,4448404.006,4304756420
27,7,2,22,1,1,633988.4983,4448404.598,4304756420
27,7,2,22,1,1,634390.331,4448405.161,4304756420
27,7,2,22,1,1,634792.1637,4448405.724,4304756420
27,7,2,22,1,1,634792.1637,4448405.724,4304756420
27,7,2,22,1,1,634791.7228,4448808.119,4304756420
27,7,2,22,1,1,634791.2819,4449210.514,4304756420
27,7,2,22,1,1,634790.8059,4449612.874,4304756420
27,7,2,22,1,1,634790.33,4450015.234,4304756420
27,7,2,22,1,1,634790.33,4450015.234,4304756420
27,7,2,22,1,1,634388.8493,4450014.709,4304756420
27,7,2,22,1,1,633987.3686,4450014.183,4304756420
27,7,2,22,1,1,633585.8863,4450013.708,4304756420
27,7,2,22,1,1,633184.404,4450013.233,4304756420
27,7,2,22,1,1,633184.404,4450013.233,4304756420
27,7,2,22,1,1,633184.4938,4449610.748,4304756420
27,7,2,22,1,1,633184.5836,4449208.263,4304756420
27,7,2,22,1,1,633184.7728,4448805.837,4304756420
27,7,2,22,1,1,633184.962,4448403.411,4304756420
35,3,2,2,2,2,577816.809,4447207.989,4301353919
35,3,2,2,2,2,578219.6873,4447208.454,4301353919
35,3,2,2,2,2,578622.5655,4447208.919,4301353919
35,3,2,2,2,2,579028.5858,4447206.836,4301353919
35,3,2,2,2,2,579434.6061,4447204.753,4301353919
35,3,2,2,2,2,579434.6061,4447204.753,4301353919
35,3,2,2,2,2,579433.1688,4447607.01,4301353919
35,3,2,2,2,2,579431.7315,4448009.266,4301353919
35,3,2,2,2,2,579430.2942,4448411.523,4301353919
35,3,2,2,2,2,579428.8569,4448813.779,4301353919
35,3,2,2,2,2,579428.8569,4448813.779,4301353919
35,3,2,2,2,2,579025.6853,4448812.321,4301353919
35,3,2,2,2,2,578621.5261,4448810.887,4301353919
35,3,2,2,2,2,578220.1617,4448806.67,4301353919
35,3,2,2,2,2,577818.7973,4448802.453,4301353919
35,3,2,2,2,2,577818.7973,4448802.453,4301353919
35,3,2,2,2,2,577818.9323,4448392.921,4301353919
35,3,2,2,2,2,577819.18,4448008.717,4301353919
35,3,2,2,2,2,577817.9941,4447608.354,4301353919
35,3,2,2,2,2,577816.8081,4447207.99,4301353919
17,3,2,5,2,2,543905.0545,4451508.231,4301354133
17,3,2,5,2,2,543905.0545,4451508.231,4301354133
17,3,2,5,2,2,544726.361,4451506.654,4301354133
17,3,2,5,2,2,545530.4121,4451514.548,4301354133
17,3,2,5,2,2,545530.4121,4451514.548,4301354133
17,3,2,5,2,2,545530.4121,4451514.548,4301354133
17,3,2,5,2,2,545530.4121,4451514.548,4301354133
17,3,2,5,2,2,545528.9391,4452320.477,4301354133
17,3,2,5,2,2,545526.6235,4453125.899,4301354133
17,3,2,5,2,2,545526.6235,4453125.899,4301354133
17,3,2,5,2,2,545526.6235,4453125.899,4301354133
17,3,2,5,2,2,545526.6235,4453125.899,4301354133
17,3,2,5,2,2,544716.1524,4453124.477,4301354133
17,3,2,5,2,2,543911.8497,4453122.082,4301354133
17,3,2,5,2,2,543911.8497,4453122.082,4301354133
17,3,2,5,2,2,543911.8497,4453122.082,4301354133
17,3,2,5,2,2,543911.8497,4453122.082,4301354133
17,3,2,5,2,2,543904.5497,4452317.76,4301354133
17,3,2,5,2,2,543905.056,4451508.227,4301354133
17,3,2,5,2,2,543905.056,4451508.227,4301354133
9,26,2,20,1,1,610884.2311,4267456.503,4301915925
9,26,2,20,1,1,610884.2311,4267456.503,4301915925
